Series Name,Series Code,Country Name,Country Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Fragile and conflict affected situations,FCS,..,..,5.75647777040792,..,..,..,..,5.67083133259494,..,..,..,..,4.84655105567962,..,..,4.62679184964406,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Heavily indebted poor countries (HIPC),HPC,..,..,4.02649856116919,..,..,..,..,4.16974560418287,..,..,..,..,4.02790791372064,..,..,4.0661977718428,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,High income,HIC,..,..,10.4838499810823,..,..,..,..,9.69441191340701,..,..,..,..,9.79135705371651,..,..,9.80297574779877,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,IBRD only,IBD,..,..,4.53627468545023,..,..,..,..,6.04467385766767,..,..,..,..,6.13023827004414,..,..,5.97294541495373,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,IDA & IBRD total,IBT,..,..,4.35617037638215,..,..,..,..,5.57562373834355,..,..,..,..,5.60394943796381,..,..,5.47930793511509,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,IDA blend,IDB,..,..,5.13574299396552,..,..,..,..,4.89283285486724,..,..,..,..,4.58750651035591,..,..,4.66609923644529,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,IDA only,IDX,..,..,2.71836251844487,..,..,..,..,3.00187552041971,..,..,..,..,3.13099455417036,..,..,3.21736188724348,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,IDA total,IDA,..,..,3.563451103067,..,..,..,..,3.65490704271037,..,..,..,..,3.61888863597221,..,..,3.69713434485222,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Late-demographic dividend,LTE,..,..,5.76237954762704,..,..,..,..,7.60434455830146,..,..,..,..,7.43379668476022,..,..,7.25171805949413,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Latin America & Caribbean,LCN,..,..,7.20489223575774,..,..,..,..,7.01109726136685,..,..,..,..,6.62678886270487,..,..,6.33587074858038,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Latin America & Caribbean (excluding high income),LAC,..,..,7.04362487701673,..,..,..,..,6.84801929828086,..,..,..,..,6.51544968137745,..,..,6.33153826868958,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,7.25107036277959,..,..,..,..,7.05731953391347,..,..,..,..,6.64696035557855,..,..,6.34551947244311,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Least developed countries: UN classification,LDC,..,..,2.66541635096294,..,..,..,..,3.06856518572891,..,..,..,..,3.25141084643483,..,..,3.33708555148202,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Low & middle income,LMY,..,..,4.19681737575519,..,..,..,..,5.45203974687541,..,..,..,..,5.50530868970408,..,..,5.39514435916116,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Low income,LIC,..,..,3.41317287780509,..,..,..,..,3.51050421915582,..,..,..,..,3.4368030503335,..,..,3.47709525502503,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Lower middle income,LMC,..,..,2.76023992986109,..,..,..,..,3.86160421841373,..,..,..,..,4.4047515783487,..,..,4.42111584210408,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Middle East & North Africa,MEA,..,..,0.69532386563763,..,..,..,..,0.786707022699772,..,..,..,..,0.80006384570582,..,..,0.798586107570296,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Middle East & North Africa (excluding high income),MNA,..,..,0.620203942231591,..,..,..,..,0.702209828130134,..,..,..,..,0.685372939504996,..,..,0.677172520098811,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,0.620203942231591,..,..,..,..,0.702209828130133,..,..,..,..,0.685372939504996,..,..,0.677172520098811,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Middle income,MIC,..,..,4.25937486315938,..,..,..,..,5.60862949348149,..,..,..,..,5.69571577208356,..,..,5.58259979325035,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,North America,NAC,..,..,9.49,..,..,..,..,9.43600845587869,..,..,..,..,9.7226440846939,..,..,9.77232311080093,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,OECD members,OED,..,..,9.8010185376586,..,..,..,..,9.08992385457561,..,..,..,..,9.18715984777455,..,..,9.19004859323473,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Other small states,OSS,..,..,6.12860473214459,..,..,..,..,5.66136335754179,..,..,..,..,5.50702630823576,..,..,5.17096990182189,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Pacific island small states,PSS,..,..,2.44396161840352,..,..,..,..,2.40792086641003,..,..,..,..,2.41176372600974,..,..,2.47881919721802,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Post-demographic dividend,PST,..,..,10.7735342117648,..,..,..,..,10.1388180778804,..,..,..,..,10.1276973918431,..,..,10.0946922252829,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Pre-demographic dividend,PRE,..,..,6.01452946712945,..,..,..,..,5.95534862751731,..,..,..,..,5.58778181179799,..,..,5.57380501817385,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Small states,SST,..,..,5.83328757886084,..,..,..,..,5.48929502921492,..,..,..,..,5.42250695808149,..,..,5.16393930879893,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,South Asia,SAS,..,..,1.90508087816568,..,..,..,..,3.44359793037997,..,..,..,..,4.34536487182261,..,..,4.34614163105819,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,South Asia (IDA & IBRD),TSA,..,..,1.90508087816568,..,..,..,..,3.44359793037997,..,..,..,..,4.34536487182261,..,..,4.34614163105819,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Sub-Saharan Africa,SSF,..,..,6.10713210334617,..,..,..,..,6.28561201276004,..,..,..,..,5.8773801515677,..,..,5.83401477994691,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Sub-Saharan Africa (excluding high income),SSA,..,..,6.10712868291021,..,..,..,..,6.28504755891993,..,..,..,..,5.87580250480007,..,..,5.83226077400774,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,6.10713210334617,..,..,..,..,6.28561201276004,..,..,..,..,5.8773801515677,..,..,5.83401477994691,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Upper middle income,UMC,..,..,5.79708359701788,..,..,..,..,7.47963550858197,..,..,..,..,7.14846885742594,..,..,6.93164258471791,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,World,WLD,..,..,5.41325963199479,..,..,..,..,6.26325669266782,..,..,..,..,6.28517955905228,..,..,6.17035716715934,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Afghanistan,AFG,..,..,..,..,..,..,..,0.21,..,..,..,..,0.21,..,..,0.21,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Angola,AGO,..,..,4.89,..,..,..,..,8.16,..,..,..,..,7.96,..,..,6.94,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Antigua and Barbuda,ATG,..,..,5.37,..,..,..,..,5.6,..,..,..,..,5.89,..,..,6.38,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Andorra,AND,..,..,12.55,..,..,..,..,11.11,..,..,..,..,11.01,..,..,11.02,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Argentina,ARG,..,..,8.66,..,..,..,..,9.09,..,..,..,..,9.55,..,..,9.65,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Australia,AUS,..,..,12.08,..,..,..,..,12.39,..,..,..,..,10.83,..,..,10.51,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Austria,AUT,..,..,12.79,..,..,..,..,12.2,..,..,..,..,12.07,..,..,11.96,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Azerbaijan,AZE,..,..,1.81,..,..,..,..,2.97,..,..,..,..,4.58,..,..,4.41,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Bosnia and Herzegovina,BIH,..,..,7.2,..,..,..,..,7.32,..,..,..,..,6.92,..,..,7.15,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Bahamas, The",BHS,..,..,4.28,..,..,..,..,4.12,..,..,..,..,4.55,..,..,4.78,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Bahrain,BHR,..,..,1.76,..,..,..,..,1.69,..,..,..,..,1.3,..,..,1.09,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Bangladesh,BGD,..,..,0.16,..,..,..,..,0.16,..,..,..,..,0.021,..,..,0.019,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Barbados,BRB,..,..,7.4,..,..,..,..,7.95,..,..,..,..,9.33,..,..,9.69,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Belgium,BEL,..,..,13.13,..,..,..,..,11.4,..,..,..,..,11.82,..,..,11.08,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Belize,BLZ,..,..,7.16,..,..,..,..,7.08,..,..,..,..,6.74,..,..,6.22,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Benin,BEN,..,..,2.23,..,..,..,..,2.47,..,..,..,..,2.97,..,..,2.81,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Bolivia,BOL,..,..,4.37,..,..,..,..,5.56,..,..,..,..,4.64,..,..,4.43,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Brazil,BRA,..,..,8.32,..,..,..,..,8.49,..,..,..,..,7.86,..,..,7.42,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Bulgaria,BGR,..,..,11.42,..,..,..,..,11.32,..,..,..,..,12.34,..,..,12.65,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Belarus,BLR,..,..,15.3,..,..,..,..,17.43,..,..,..,..,12,..,..,11.45,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Cabo Verde,CPV,..,..,6.95,..,..,..,..,7.51,..,..,..,..,5.95,..,..,5.6,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Cameroon,CMR,..,..,7.62,..,..,..,..,8.43,..,..,..,..,6.17,..,..,5.65,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Canada,CAN,..,..,..,..,..,..,..,10.1,..,..,..,..,8.88,..,..,8.94,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Chile,CHL,..,..,8.93,..,..,..,..,9.31,..,..,..,..,9.26,..,..,9.07,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,China,CHN,..,..,4.02,..,..,..,..,7.07,..,..,..,..,7.15,..,..,7.05,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Colombia,COL,..,..,5.41,..,..,..,..,5.04,..,..,..,..,5.78,..,..,5.74,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Comoros,COM,..,..,0.44,..,..,..,..,0.25,..,..,..,..,0.88,..,..,0.69,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Costa Rica,CRI,..,..,5.42,..,..,..,..,4.8,..,..,..,..,4.76,..,..,4.87,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Central African Republic,CAF,..,..,3.62,..,..,..,..,3.98,..,..,..,..,2.43,..,..,2.38,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Croatia,HRV,..,..,10.31,..,..,..,..,10.08,..,..,..,..,9.07,..,..,9.23,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Cuba,CUB,..,..,5.36,..,..,..,..,5.02,..,..,..,..,5.67,..,..,5.83,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Cyprus,CYP,..,..,12.43,..,..,..,..,11.35,..,..,..,..,10.76,..,..,10.81,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Congo, Dem. Rep.",COD,..,..,0.86,..,..,..,..,1.75,..,..,..,..,2.05,..,..,2,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Congo, Rep.",COG,..,..,3.75,..,..,..,..,6.17,..,..,..,..,7.9,..,..,9.27,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Denmark,DNK,..,..,12.29,..,..,..,..,11,..,..,..,..,10.36,..,..,10.26,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Dominica,DMA,..,..,8.72,..,..,..,..,9.65,..,..,..,..,11.32,..,..,11.18,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Dominican Republic,DOM,..,..,6.15,..,..,..,..,6.11,..,..,..,..,6.61,..,..,6.68,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Ecuador,ECU,..,..,5.81,..,..,..,..,6.16,..,..,..,..,4.98,..,..,4.2,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,El Salvador,SLV,..,..,3.8,..,..,..,..,3.31,..,..,..,..,3.59,..,..,3.89,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Equatorial Guinea,GNQ,..,..,8.91,..,..,..,..,9.2,..,..,..,..,9.08,..,..,7.23,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Estonia,EST,..,..,15.65,..,..,..,..,12.39,..,..,..,..,12.39,..,..,9.23,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Eswatini,SWZ,..,..,6.71,..,..,..,..,6.82,..,..,..,..,9.84,..,..,10.04,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Egypt, Arab Rep.",EGY,..,..,0.29,..,..,..,..,0.36,..,..,..,..,0.4,..,..,0.36,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Finland,FIN,..,..,13.11,..,..,..,..,12.59,..,..,..,..,11.18,..,..,10.78,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,France,FRA,..,..,13.09,..,..,..,..,12.4,..,..,..,..,12.64,..,..,12.33,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Gambia, The",GMB,..,..,4.27,..,..,..,..,3.81,..,..,..,..,3.67,..,..,3.55,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Guinea,GIN,..,..,0.77,..,..,..,..,0.7,..,..,..,..,1.07,..,..,1.11,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Guinea-Bissau,GNB,..,..,5.31,..,..,..,..,4.47,..,..,..,..,5.05,..,..,5.38,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Ghana,GHA,..,..,3.77,..,..,..,..,4.26,..,..,..,..,3.12,..,..,2.75,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Greece,GRC,..,..,10.73,..,..,..,..,9.67,..,..,..,..,10.49,..,..,10.18,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Guatemala,GTM,..,..,4.29,..,..,..,..,3.51,..,..,..,..,2.55,..,..,2.45,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Guyana,GUY,..,..,7.98,..,..,..,..,6.78,..,..,..,..,7.35,..,..,6.89,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Germany,DEU,..,..,13.28,..,..,..,..,12.64,..,..,..,..,13.06,..,..,12.91,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Haiti,HTI,..,..,3.86,..,..,..,..,2.99,..,..,..,..,2.69,..,..,2.73,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Honduras,HND,..,..,3.88,..,..,..,..,3.59,..,..,..,..,3.49,..,..,3.76,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Hungary,HUN,..,..,14.56,..,..,..,..,12.09,..,..,..,..,11.6,..,..,11.35,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Iceland,ISL,..,..,7.74,..,..,..,..,7.5,..,..,..,..,8.74,..,..,9.12,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Ireland,IRL,..,..,14.2,..,..,..,..,12.07,..,..,..,..,12.47,..,..,12.88,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Israel,ISR,..,..,2.7,..,..,..,..,3.12,..,..,..,..,3.86,..,..,4.21,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,India,IND,..,..,2.33,..,..,..,..,4.35,..,..,..,..,5.54,..,..,5.54,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Indonesia,IDN,..,..,0.48,..,..,..,..,0.59,..,..,..,..,0.6,..,..,0.57,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Iran, Islamic Rep.",IRN,..,..,0.58,..,..,..,..,1.01,..,..,..,..,1.01,..,..,1.03,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Italy,ITA,..,..,9.41,..,..,..,..,7.34,..,..,..,..,7.59,..,..,7.84,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Japan,JPN,..,..,7.99,..,..,..,..,7.2,..,..,..,..,7.87,..,..,7.96,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Jordan,JOR,..,..,0.66,..,..,..,..,0.64,..,..,..,..,0.69,..,..,0.69,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Kyrgyz Republic,KGZ,..,..,11.19,..,..,..,..,10.08,..,..,..,..,7.59,..,..,6.26,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Korea, Dem. People's Rep.",PRK,..,..,3.68,..,..,..,..,3.78,..,..,..,..,3.82,..,..,3.8,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,"Korea, Rep.",KOR,..,..,10.58,..,..,..,..,9.97,..,..,..,..,10.04,..,..,9.7,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Kenya,KEN,..,..,3.01,..,..,..,..,3.29,..,..,..,..,2.77,..,..,2.78,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Latvia,LVA,..,..,11.96,..,..,..,..,11.63,..,..,..,..,12.64,..,..,12.77,..,..,..,..
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,Liberia,LBR,..,..,6.05,..,..,..,..,5.37,..,..,..,..,5.7,..,..,6.12,..,..,..,..
